Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
amd64,rs4_release,17134,167,Professional,PROFESSIONAL,UUPUpgrade,20,83,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,486,48760,1,,0,0,0,0,0,1,0
amd64,rs2_release,15063,1266,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0,Retail,,554,33105,0,,0,0,0,0,0,3,0
amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,18184,0,,0,1,0,0,0,4,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,35,148,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,93,33006,1,,0,0,0,0,0,11,1
amd64,rs3_release,16299,125,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,12459,0,,0,0,0,1,0,1,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,17556,0,,0,1,0,0,1,3,0
amd64,rs3_release_svc_escrow,16299,547,Professional,PROFESSIONAL,Upgrade,5,26,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,0,142,11190,0,0,0,0,0,0,1,6,1
x86,rs4_release,17134,228,Professional,PROFESSIONAL,Other,18,72,FullAuto,0,OFFLINE,Retail,,0,Retail,,142,7862,0,,0,0,0,0,0,15,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,1,5,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33000,0,,0,0,0,0,1,11,1
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,628,40901,1,0,0,0,0,0,0,11,0
amd64,rs4_release,17134,48,Core,CORE,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,9496,0,,0,0,0,0,0,3,0
amd64,rs1_release,14393,0,Core,CORE,Upgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,554,33135,0,,0,0,0,0,0,10,0
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,62145,1,,0,0,0,0,1,11,0
amd64,rs4_release,17134,254,Core,CORE,Upgrade,26,119,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,807,8425,0,,0,0,0,0,0,10,0
amd64,rs4_release,17134,112,Professional,PROFESSIONAL,IBSClean,37,158,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Unknown,,142,53560,0,,0,0,0,0,,,1
amd64,rs2_release,15063,1266,Core,CORE,Other,20,83,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,142,51487,1,,0,1,1,1,1,1,0
amd64,rs3_release,16299,334,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,29,125,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,70011,1,0,0,0,0,0,0,3,1
amd64,rs1_release,14393,351,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,56661,1,0,0,1,0,0,0,1,1
amd64,rs3_release,16299,15,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,OFFLINE,Retail,,0,Unknown,,355,19982,0,,0,0,0,0,0,13,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,5,26,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,677,7759,1,,0,1,1,1,,,0
amd64,rs2_release,15063,1266,Professional,PROFESSIONAL,Update,26,119,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,,142,3716,0,,0,0,0,0,1,10,0
amd64,rs4_release,17134,137,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0,Retail,,554,33142,0,,0,0,0,0,0,11,1
x86,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,29,125,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,500,33000,0,,0,0,0,0,0,3,1
amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33130,0,0,0,0,0,0,0,10,0
amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33105,1,,0,0,0,0,1,1,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33137,0,,0,0,0,0,0,8,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,38132,0,,0,1,0,0,0,1,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,19289,1,,0,0,0,0,1,11,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,17,64,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,556,63122,0,,0,0,0,0,0,3,0
amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,644,24724,1,0,0,1,0,0,0,10,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,21034,0,,0,0,0,0,1,11,0
amd64,rs4_release,17134,286,Professional,PROFESSIONAL,UUPUpgrade,14,49,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,8722,0,0,0,0,0,0,1,5,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,93,33000,1,,0,1,0,0,1,10,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,93,16252,0,,0,0,0,0,,,0
amd64,rs3_release_svc_escrow,16299,492,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,61823,0,0,0,0,0,0,0,15,0
amd64,rs1_release,14393,2189,Core,CORE,Other,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33060,1,,0,0,0,0,0,15,1
amd64,th1,10240,16384,Professional,PROFESSIONAL,IBSClean,14,49,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0,0,NOT_SET,0,,,0,0,0,0,0,0,0,11,1
x86,rs2_release,15063,608,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,3717,0,,0,0,0,0,0,11,0
amd64,rs4_release,17134,319,Professional,PROFESSIONAL,Upgrade,23,105,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,3713,0,,0,0,0,0,0,15,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Upgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,0,628,26985,1,0,0,0,0,0,1,5,1
amd64,th2_release,10586,494,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,628,17035,1,0,0,1,0,0,0,12,0
amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,70238,1,,0,0,0,0,0,11,1
amd64,rs1_release,14393,1358,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,628,26312,1,0,0,0,0,0,1,11,1
amd64,rs4_release,17134,167,Core,CORE,Upgrade,5,26,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33108,1,,0,0,0,0,0,15,0
amd64,rs3_release,16299,371,Core,CORE,Update,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,500,33133,0,0,0,0,0,0,0,4,1
amd64,rs4_release,17134,254,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,142,9411,0,,0,0,0,0,,,1
amd64,rs3_release,16299,371,Core,CORE,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,897,7271,0,0,0,0,0,0,0,11,0
x86,rs3_release,16299,492,Core,CORE,Update,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,513,40396,0,,0,0,0,1,0,1,0
x86,th2_release_sec,10586,679,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,556,63122,1,0,0,1,0,1,0,1,0
amd64,rs2_release,15063,1324,Core,CORE,IBSClean,14,49,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,556,63069,1,,0,1,0,0,1,5,0
x86,rs1_release,14393,2189,Core,CORE,Other,37,158,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,513,50641,0,,0,1,0,1,0,7,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,37,158,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,6376,0,,0,1,1,0,0,7,0
amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Update,29,125,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33060,0,0,0,0,0,0,0,3,1
x86,rs1_release,14393,1944,Core,CORE,Update,30,128,Notify,0,IS_GENUINE,Retail,,0,Retail,,628,18739,0,,0,1,0,0,0,3,0
amd64,th2_release_sec,10586,1176,Core,CORE,Update,14,49,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,556,63370,1,0,0,0,0,0,0,5,1
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,37,158,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,127,63103,0,0,0,0,0,0,0,10,0
amd64,rs4_release,17134,191,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,500,33070,0,,0,0,0,0,0,13,0
amd64,rs4_release,17134,285,Core,CORE,Reset,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,355,20106,1,,0,1,0,0,0,10,0
amd64,rs3_release,16299,666,Professional,PROFESSIONAL,IBSClean,37,158,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,3113,0,,0,0,0,0,1,7,1
amd64,th2_release,10586,164,Professional,PROFESSIONAL,Update,9,34,FullAuto,0,IS_GENUINE,Retail,,,Retail,0,556,64721,0,0,0,0,0,0,0,15,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Upgrade,9,34,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,559,24741,0,,0,0,0,0,1,10,0
amd64,rs3_release_svc_escrow,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,41945,1,0,0,0,0,0,0,3,0
amd64,rs4_release,17134,167,Core,CORE,IBSClean,39,160,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,70273,0,,0,0,0,0,0,7,0
amd64,rs3_release,16299,15,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,803,13299,0,,1,0,0,0,0,1,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63103,1,,0,1,1,0,1,7,0
amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,18184,0,,0,1,0,0,1,3,1
amd64,rs4_release,17134,285,Core,CORE,CleanPCRefresh,8,31,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,355,19970,0,,0,0,0,0,1,1,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,142,33357,0,,0,0,0,0,1,1,1
x86,rs3_release,16299,371,Core,CORE,UUPUpgrade,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,0,513,40856,0,0,0,0,0,1,0,1,0
x86,rs1_release,14393,2189,Professional,PROFESSIONAL,Update,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,,355,19931,0,,0,0,0,0,0,2,0
amd64,th2_release,10586,545,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,556,56962,1,0,0,0,0,0,0,8,0
amd64,rs4_release,17134,165,Core,CORE,Update,39,160,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,29887,1,,0,0,0,0,1,7,0
amd64,rs4_release,17134,285,Core,CORE,CleanPCRefresh,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,27952,0,,0,0,0,0,0,10,1
x86,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,556,13908,0,,0,0,0,0,1,11,1
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Reset,8,31,FullAuto,0,OFFLINE,Retail,,0,Retail,,142,34833,0,,0,0,0,0,0,3,0
x86,rs3_release,16299,309,Core,CORE,Upgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,127,63009,0,0,0,0,0,0,0,15,0
amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,127,63269,1,0,0,0,0,0,0,1,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,69634,1,0,0,0,0,0,0,15,0
amd64,rs3_release,16299,125,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,,168,36637,0,,0,0,0,0,1,11,0
amd64,rs3_release,16299,637,Core,CORE,Upgrade,8,35,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,0,142,70173,1,0,0,0,0,0,1,10,1
amd64,rs4_release,17134,228,Core,CORE,Other,39,160,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69777,1,,0,0,0,0,0,7,1
amd64,rs3_release,16299,125,ProfessionalEducation,PROFESSIONAL,Upgrade,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,355,9321,1,,0,0,0,0,0,11,0
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Update,8,31,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,0,628,16967,0,0,0,0,0,0,0,11,0
amd64,th2_release,10586,218,Core,CORE,Update,14,49,FullAuto,0,IS_GENUINE,Retail,,,Retail,0,142,42225,0,0,0,0,0,0,0,5,1
amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,18207,1,,0,0,0,0,0,3,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,26320,0,,0,0,0,0,1,11,1
amd64,rs3_release,16299,248,Professional,PROFESSIONAL,Upgrade,27,120,Notify,0,IS_GENUINE,Retail,,0,Retail,,500,33182,0,,0,0,0,0,0,15,1
amd64,rs1_release,14393,1358,Professional,PROFESSIONAL,Update,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,556,7437,0,0,0,0,0,0,0,11,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,26,119,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,53816,0,,0,0,0,0,0,10,0
amd64,rs3_release_svc_escrow,16299,547,Professional,PROFESSIONAL,Update,29,125,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Unknown,0,142,67207,0,0,0,0,0,0,1,3,1
amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Reset,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,644,4219,1,,0,0,0,0,0,10,0
amd64,rs4_release,17134,228,Core,CORE,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,70072,1,,0,0,0,0,0,2,1
amd64,rs3_release,16299,371,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,554,33000,0,0,0,0,0,0,0,10,1
x86,rs3_release,16299,547,Core,CORE,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,500,14264,0,0,0,0,0,0,0,11,0
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,355,19946,1,0,0,0,0,0,0,1,0
amd64,rs3_release,16299,371,Professional,PROFESSIONAL,UUPUpgrade,7,30,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33043,1,0,0,0,0,0,0,11,1
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,355,7460,1,,0,0,0,0,0,10,0
amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,512,7271,0,0,0,0,0,0,0,1,0
x86,rs3_release,16299,125,Professional,PROFESSIONAL,Upgrade,3,20,Notify,0,IS_GENUINE,Retail,,0,Retail,0,127,63560,0,0,0,0,0,0,0,3,0
amd64,rs3_release,16299,125,Professional,PROFESSIONAL,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,809,12532,0,0,0,0,0,0,1,11,1
amd64,rs1_release,14393,693,Core,CORE,Update,18,72,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,807,3040,0,,0,0,0,0,0,15,0
amd64,rs1_release,14393,1480,Core,CORE,Refresh,27,120,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,554,33086,0,,0,0,0,0,0,15,1
amd64,rs1_release,14393,2189,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,52458,0,,0,0,0,0,1,3,1
amd64,rs2_release,15063,1206,Core,CORE,Update,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,628,57580,1,,0,1,1,0,1,10,0
amd64,rs3_release,16299,371,Core,CORE,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,628,15721,1,0,0,1,0,0,1,10,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,5,26,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,355,19982,0,,0,0,0,0,0,15,1
amd64,rs1_release,14393,1198,Core,CORE,Update,14,49,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,0,803,63560,0,0,0,0,0,0,0,5,0
x86,rs1_release,14393,0,Core,CORE,IBSClean,25,115,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,513,43483,0,,0,1,0,1,1,3,0
amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,9,34,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33060,1,0,0,0,0,0,0,10,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,444,67744,0,,0,0,0,0,0,3,1
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,Other,39,160,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,15820,1,,0,0,0,0,0,7,0
amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,12300,1,,0,0,0,0,0,1,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,51751,0,0,0,0,0,0,0,11,1
amd64,rs3_release,16299,371,Core,CORE,Update,39,160,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,62094,1,0,0,0,0,0,0,7,0
x86,rs3_release,16299,547,Professional,PROFESSIONAL,UUPUpgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,0,556,56931,0,0,0,0,0,0,0,10,1
amd64,rs3_release,16299,371,Core,CORE,Update,9,34,Notify,0,IS_GENUINE,OEM:DM,0,0,Retail,0,628,26314,1,0,0,0,0,0,0,3,0
amd64,rs2_release,15063,1266,Core,CORE,Update,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,,897,67890,0,,0,0,0,0,0,11,1
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,29,125,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,142,70008,0,,0,0,0,0,1,3,0
amd64,rs3_release,16299,371,Professional,PROFESSIONAL,UUPUpgrade,39,160,Notify,0,INVALID_LICENSE,OEM:DM,,0,Retail,,142,31570,1,,0,0,0,0,1,7,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,13882,0,0,0,0,0,0,0,13,1
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,Other,1,5,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,15820,1,,0,0,0,0,0,11,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,93,51066,0,0,0,0,0,0,0,11,1
amd64,rs1_release,14393,351,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69903,1,,0,0,0,0,0,1,0
amd64,rs3_release_svc_escrow,16299,547,Professional,PROFESSIONAL,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,486,52966,1,,0,0,0,0,1,10,0
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Refresh,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,52530,0,,0,0,0,0,1,3,1
amd64,rs3_release,16299,665,Core,CORE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,55669,1,,0,1,1,0,0,10,1
amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,Update,9,34,Notify,0,IS_GENUINE,Retail,,0,Retail,,807,45935,0,,0,0,0,0,0,10,1
x86,rs4_release,17134,285,Core,CORE,Update,29,125,FullAuto,0,IS_GENUINE,OEM:DM,0,0,Retail,0,876,12536,0,0,0,0,0,1,1,3,1
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,Reset,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,37254,0,,0,0,0,0,0,12,0
amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33118,1,,0,0,0,0,0,8,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,17,64,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,12680,0,,0,0,0,0,1,3,0
amd64,th2_release_sec,10586,1045,Core,CORE,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33039,1,,0,0,0,0,0,13,0
amd64,rs3_release,16299,309,Core,CORE,Upgrade,7,30,Notify,0,IS_GENUINE,Retail,,0,Retail,0,93,17603,1,0,0,1,0,0,1,15,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,17,64,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,897,63515,0,,0,0,0,0,0,3,0
amd64,rs3_release,16299,125,Core,CORE,Upgrade,29,125,Notify,0,INVALID_LICENSE,Retail,,0,Retail,0,142,70004,1,0,0,0,0,0,0,3,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Refresh,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,554,33111,0,,0,0,0,0,0,8,1
x86,rs1_release,14393,2189,Professional,PROFESSIONAL,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,803,26188,0,0,0,0,0,0,0,11,0
amd64,rs2_release,15063,1206,Professional,PROFESSIONAL,Other,10,35,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33054,1,,0,0,0,0,1,10,0
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,440,66917,0,,0,0,0,0,1,3,1
amd64,rs4_release,17134,228,Core,CORE,Reset,15,58,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,9676,0,,0,0,0,0,1,11,1
amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,29,125,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,500,33133,0,,0,0,0,0,0,3,1
amd64,rs1_release,14393,2189,Professional,PROFESSIONAL,Other,35,148,Notify,0,INVALID_LICENSE,OEM:DM,,0,Retail,,142,12459,0,,0,1,0,1,1,11,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Refresh,39,160,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,11778,0,,0,0,0,0,0,7,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Upgrade,17,64,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,142,52485,0,,0,0,0,0,1,3,1
amd64,rs2_release,15063,1206,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13184,0,,0,0,0,0,0,10,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,0,0,Retail,0,142,33135,0,0,0,1,1,0,0,11,1
amd64,rs1_release,14393,2189,Core,CORE,IBSClean,37,158,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,12459,0,,0,1,1,1,0,7,0
