class_name,width,height,bbox_x,bbox_y,bbox_w,bbox_h,bbox_size,occlusion,truncation,crowding,length,x,y,z,yaw,object_amount,brightness,rms_contrast,mean_red_relative_intensity,mean_blue_relative_intensity,mean_green_relative_intensity
car,1.8,1.343758679,1832.4965,477.4453967,30.76061596,34.63643904,1065.438199,1,0,0,4.2,-53.52908985,-5.168874015,0.392741705,3.095823907,1,141.395462,13.01870537,0.356936604,0.356936604,0.337772757
car,1.8,1.6,41.91974823,563.9874082,34.36664044,20.39874082,701.0361911,0,0,0,4.336875579,99.77146102,-0.335353105,1.261826413,-0.606014239,1,156.7616272,10.87559032,0.348264068,0.348264068,0.339793682
car,1.8,1.6,489.5996531,565.8007001,61.83795314,23.39947492,1446.975634,1,0,1,4.2,79.15665764,-34.93801179,0.566323419,1.244956346,12,153.5823669,11.50881958,0.345073909,0.345073909,0.340548515
car,1.8,1.6,269.0080047,569.2473931,51.62211263,20.15692464,1040.543034,0,0,1,4.2,97.88321265,-22.85364583,0.412987249,0.904782481,12,153.5823669,11.50881958,0.345073909,0.345073909,0.340548515
truck,2.725951353,2.375459558,354,544,70.74128272,45.61526318,3226.882229,0,0,0,8.361746471,-65.60548595,24.3324487,0.807011879,-0.66269858,12,153.8410797,10.51542377,0.345403582,0.345403582,0.339991629
car,1.8,1.6,1891,483.9535634,29.5531281,29.04643655,858.4130604,0,1,2,4.2,-59.62276736,-1.913953736,0.100125536,0.011361464,3,154.7076569,9.236870766,0.35074541,0.35074541,0.339669257
car,1.8,1.649535604,0,60.54145875,1191.730069,1019.458541,1214919.397,0,1,0,4.2,2.330846934,-3.227814834,0.573264438,0.010870772,4,147.6306305,11.2838335,0.355058998,0.355058998,0.336040348
car,1.8,1.436260191,95.29057568,517.4350012,111.6519478,109.5649988,12233.14553,0,0,2,4.197592543,-15.32030874,2.818852819,0.658880296,0.040370271,5,148.0852966,14.20570946,0.351820558,0.351820558,0.335194975
truck,2.3,2.009803922,11.87628866,545.9340659,43.54639175,70.21978022,3057.818058,0,0,1,6,39.77154932,0.427792694,0.836520169,0.03559327,1,154.1804657,10.96887016,0.346475273,0.346475273,0.340120286
car,1.8,1.6,1760.386941,459.043525,65.00604595,70.22031166,4564.744806,0,0,0,4.2,-28.54018973,-5.001642185,0.539306579,0.033657319,4,154.2867584,11.09551716,0.351739824,0.351739824,0.338703722
car,1.879184832,1.785010427,791.8553489,524.7115588,156.041526,59.03029164,9211.176786,0,0,1,4.636875585,29.18256427,29.61434075,0.298261067,2.530393098,10,156.0545959,8.690724373,0.34006232,0.34006232,0.340714902
car,1920,1080,686.9855227,552.8612816,21.10976614,24.13871842,509.5627008,0,0,0,,,,,,12,153.7659302,10.48515987,0.34536469,0.34536469,0.339972019
rider,0.8,1.6,1340.573906,494.572761,62.42609441,92.11641758,5750.46818,0,0,0,1.6,23.84813251,10.51054249,0.696247915,-0.45731858,6,151.4809265,8.615914345,0.355119944,0.355119944,0.340140045
car,1.8,1.509088581,384.3779581,423.664976,487.6220419,279.983541,136526.146,1,0,0,4.415203857,-3.695323155,5.020200201,0.625718818,3.141592654,3,152.5601196,13.14524078,0.3474105,0.3474105,0.338853419
pedestrian,0.914476679,1.729456836,222,523.5054545,10.65925046,37.36298953,398.2614632,0,0,0,0.6,15.21522734,55.51451639,0.593059823,1.570796327,11,153.4093781,9.315019608,0.35750401,0.35750401,0.339921862
pedestrian,0.735818369,1.6,740.0795639,519.6381349,27.78528611,76.57056999,2127.535195,0,0,0,0.6,-13.38675095,-24.35550456,-0.905933406,1.345598649,6,152.3934174,12.13421345,0.348885715,0.348885715,0.34049046
car,1.396304637,1.566685082,323.2107023,534.6534653,94.18060201,81.26732673,7653.805755,0,0,0,2.8,-19.25816708,8.483905318,0.541723186,3.141592654,4,152.4432831,13.02664852,0.347885042,0.347885042,0.335226506
truck,1920,1080,1834,529.8113208,13.43192115,28.56808002,383.7241982,0,0,0,,,,,,2,149.1940613,8.619072914,0.349861562,0.349861562,0.3390508
rider,0.94937288,1.681242611,1895,459.4432322,25.88645506,59.87975952,1550.074704,0,0,1,1.66135832,-32.80192106,-1.435955822,0.680731029,-0.081232003,1,151.7574615,10.16284275,0.353590488,0.353590488,0.340401679
car,1.8,1.527822985,954.9384886,532.4180967,266.572935,99.40717629,26499.26274,1,0,0,4.483392334,-8.640277122,15.6098292,0.527240911,3.036930013,3,149.6605682,13.2632618,0.346007138,0.346007138,0.339186132
truck,2.677197583,3.228957035,144.1311563,184.049904,631.0536488,544.3819578,343534.2208,0,0,0,16.75996747,18.6105598,-4.180183692,1.365330388,-0.026089493,4,152.8666534,12.21322823,0.349118054,0.349118054,0.337887317
car,1.8,1.6,582.3501483,538.1919575,74.37772545,46.24793755,3439.816402,0,0,1,4.2,25.29112873,36.37566491,0.170626523,-1.958909689,6,156.3723755,9.191643715,0.350837171,0.350837171,0.340178132
car,1.8,1.529186189,1885,455.1017894,35.92142189,84.69463179,3042.3516,0,1,1,4.2,-21.44443773,-0.993793069,0.547667544,-0.010898751,1,153.3796082,11.45781994,0.35415414,0.35415414,0.338019639
car,1.575820917,1.550464396,757.2847073,537.1725693,123.7712943,65,8045.13413,0,0,0,3.193481768,23.90123752,25.15002301,0.002345751,1.605702912,7,151.7307281,10.38679886,0.351071388,0.351071388,0.338624686
bus,3.017844121,3.137079697,1782.009274,403.9807824,93.47758887,127.4948524,11917.9114,0,0,0,10.26951891,-32.77237144,-4.248705606,1.258013745,0.011526867,8,150.8516388,10.07841778,0.347591311,0.347591311,0.340817183
truck,1920,1080,47.48483434,574.5062241,12.54316379,25.09543568,314.7761602,0,0,0,,,,,,2,155.6780396,9.965410233,0.348246872,0.348246872,0.340136111
car,1.8,1.6,240.1081694,567.7539539,47.70256578,40.36499937,1925.514038,2,0,1,4.431163887,51.25117922,-10.23985551,0.460196696,-0.005303766,9,155.7841339,9.399576187,0.345395774,0.345395774,0.339781314
pedestrian,0.6,1.6,867.7006906,529.6641894,15.62771217,50.38445588,787.3937743,1,0,0,0.6,31.5537114,31.33540348,0.29223681,2.22E-16,2,154.6084747,9.54331398,0.353843153,0.353843153,0.339137346
tricycle,1.216133619,1.606072189,129.374071,558.8611682,16.48885219,29.16348694,480.8724254,0,0,1,2.8,-72.04799149,8.108281398,0.242838154,3.100600005,3,149.1412659,13.4980135,0.348070025,0.348070025,0.338427037
truck,2.3,3.0625,74.51473061,509.3015809,71.48526939,112.6984191,8056.276849,0,0,0,6,39.43709202,-2.620212597,1.140545532,0.04333329,3,157.0349731,11.06206608,0.350505054,0.350505054,0.338671952
truck,2.914830643,3.321057361,53.79470199,521.7152318,35.58940397,56.18543046,1999.605982,0,0,1,11.01667427,-78.90259205,2.53408928,1.866995003,3.123018267,4,150.0511627,12.19346428,0.355527073,0.355527073,0.334799826
car,1.8,1.6,1868.655876,529.8623279,18.91625616,21.62703379,409.1025111,0,0,2,4.2,88.94734829,-2.679033182,0.605010931,-0.055687024,4,153.7361603,9.616142273,0.351202369,0.351202369,0.339142263
car,1.8,1.768397298,136.2936074,480.6566588,222.414879,196.1867093,43634.84321,0,0,0,4.56917894,-9.246098139,3.09081468,0.651268363,-0.009995664,1,149.3332977,13.47146416,0.350831449,0.350831449,0.33938697
car,1.689843476,1.52790348,237.3117034,488.8186813,450.8922364,294.478022,132777.8539,0,0,1,4.729425528,10.11068733,-3.351209619,0.461925723,0.00556629,4,148.3769073,9.574447632,0.353488892,0.353488892,0.33898592
pedestrian,1920,1080,437.746528,568,10.09721632,24.80206505,250.4318159,2,0,0,,,,,,4,152.2816315,13.2101984,0.343952715,0.343952715,0.340210885
truck,1.772977016,2.139331025,312.3261265,559.252244,21.25787968,41.53362836,882.9168742,0,0,0,4.215042632,70.83343457,-18.40831324,0.702448572,-0.219940587,2,154.7792206,10.20764637,0.345112622,0.345112622,0.340798318
car,0.932520857,1.498590805,1676.908865,534.9645064,128,109.0354936,13956.54317,0,0,0,2.212511189,0.539965344,18.98087482,0.635426159,2.940204779,3,154.6785126,11.15581036,0.350915402,0.350915402,0.339233726
car,1.8,1.6,1780.737218,482.2192867,43.94768133,19.11756935,840.1728458,0,0,1,4.307690805,-104.5774464,-14.10056446,-0.10785749,-1.578279136,2,141.3346252,9.901960373,0.352757007,0.352757007,0.338633597
truck,2.3,2.5,70.63545151,552.1528662,28.43764931,29.35031847,834.6540637,0,0,1,6.166556363,-92.29730776,4.255334165,0.764727715,-3.073899631,3,142.2450562,14.9309864,0.353205949,0.353205949,0.343079776
truck,2.707268183,3.801309719,425.1045618,0,1291.357907,883.4471539,1140846.467,0,1,0,15.73862791,13.75555201,4.320136751,1.683329493,3.13777064,3,138.6169128,9.351834297,0.352900594,0.352900594,0.337147713
pedestrian,0.6,1.6,230.5634597,494.2270865,12.43654034,36.52733232,454.2736417,0,0,1,0.6,-7.162041385,-58.7310432,-0.551654366,0.582119299,6,152.5790863,10.65655327,0.347978413,0.347978413,0.340408146
car,1.8,1.853443403,1431.385425,509.7307898,76.86979776,47.7307898,3669.056159,2,0,0,4.317349451,41.44829755,14.77832029,0.653017339,3.138382656,3,151.8125763,9.190839767,0.349014223,0.349014223,0.338952065
pedestrian,0.6,1.6,168.1518686,565.2643955,9.927539554,37.82143255,375.4737676,1,0,0,0.634129298,64.96788397,-7.903910392,0.524351311,-1.59631062,10,153.8320923,9.535725594,0.346711636,0.346711636,0.33887291
car,1.8,1.41953125,148.0591143,539.402623,98.29466152,85.76196721,8429.943538,0,0,0,4.2,-18.60744846,4.231253993,0.448750769,3.13703091,3,147.0744019,9.228378296,0.352206498,0.352206498,0.338140786
car,1.869887325,1.6,41.13573694,546.667867,14.16524198,14.24358531,201.7638325,0,0,1,4.2,-91.17182284,8.545877897,0.740085778,-2.989161457,11,154.8944702,8.351276398,0.342751414,0.342751414,0.341421545
rider,0.708501586,1.558676628,1802.728589,464.6733373,19.5428227,62.27141793,1216.95928,0,0,0,1.146238378,-30.43521169,-4.755870074,0.506978654,0.065259123,2,152.9622955,12.04771709,0.350270271,0.350270271,0.339849442
car,1.8,1.709448257,779.5671985,559.5731243,115.4328015,47.42687572,5474.617131,0,0,0,4.505833942,38.36615835,-29.36101275,0.383333016,1.640974535,16,152.4670563,13.46244526,0.345648646,0.345648646,0.338936746
truck,1920,1080,52.69521806,535.5511965,20.30478194,32.62455865,662.4345493,0,0,1,,,,,,4,154.9888611,11.26770878,0.354096681,0.354096681,0.335777998
bus,2.550838549,3.234375306,1870,361,50.05140303,176.9491525,8856.55335,0,1,1,10.42584526,-23.30554626,-0.839101772,1.416501322,-0.014980153,6,151.6317139,11.45681381,0.348437041,0.348437041,0.340460271
pedestrian,1920,1080,224.3273013,564.5626312,7.553107789,30.23093072,228.3374783,1,0,0,,,,,,7,142.0660553,10.87658596,0.349099636,0.349099636,0.339852095
car,1.8,1.6,1040.019648,523.3517954,139.371433,52.77845576,7355.80901,2,0,0,4.239570641,29.24955113,20.00263398,0.565503558,3.124892745,8,153.3495636,10.15526962,0.3488985,0.3488985,0.339912653
truck,2.534058164,3.573507204,1700.65389,448.7374749,89.47012401,122.6452906,10973.08936,0,0,0,17.50762475,46.7508611,4.836433268,1.679996591,3.128846494,3,139.9687805,9.74933815,0.352302611,0.352302611,0.338385612
truck,1.916740021,1.758160846,1858.996656,522.3476969,36.92307692,50.54977712,1866.453309,0,0,0,4.315484619,46.08049105,-0.740313175,0.538533677,-0.034370414,8,156.8061218,9.498175621,0.342492551,0.342492551,0.339553684
truck,3.016268203,4.376639088,23.64025696,541.0285714,25.69593148,56.57142857,1453.655552,0,0,0,9.707577082,104.2703437,2.12829449,1.770294609,-0.006336654,4,152.8666534,12.21322823,0.349118054,0.349118054,0.337887317
car,1920,1080,130.0269096,545.1076434,15.97309042,17.39612531,277.8698826,0,0,0,,,,,,4,154.8105927,11.2114563,0.351141781,0.351141781,0.339183658
car,1.8,1.661432208,1193.908432,566.7215378,103.8132856,64.18670938,6663.433195,0,0,1,3.87861908,-15.43945682,30.04257238,0.147066427,1.650814575,11,150.5597229,12.85667419,0.343308896,0.343308896,0.339778721
truck,2.238747511,2.5,1863,471.5031084,57.17184413,148.4478764,8487.038853,0,1,0,8.450454252,3.561053616,26.75638892,1.461570762,-1.539349743,12,153.7648163,10.46308708,0.345349669,0.345349669,0.339942008
rider,0.734035076,1.574589107,1783.22002,454.0807914,27.77997958,81.02225886,2250.796696,0,0,0,1.327761261,-23.00514708,-4.255538505,0.557437067,-0.080862428,4,152.8224945,10.63268948,0.351344168,0.351344168,0.340414822
tricycle,1.613054631,1.443736422,76.17177914,569.4545455,15.70552147,20.42181818,320.735304,0,0,0,2.8,108.6378488,-3.251707845,0.931274887,-0.014133334,5,149.8103638,10.71083546,0.34762758,0.34762758,0.338403106
car,1.8,1.6,0,24.52028376,498.2818464,1055.479716,525926.3819,0,0,0,4.2,1.48851116,3.730466866,0.493117354,3.13295356,3,156.1677094,10.40278244,0.346738547,0.346738547,0.339639515
truck,1.8,1.698519584,1852.910868,524.3601896,35.81877406,45.49763033,1629.669341,0,0,0,4.72766122,49.57579008,-0.533608797,0.431596486,-0.00724625,4,157.0276031,9.087119102,0.343505234,0.343505234,0.340236276
car,1.879884805,2.211667885,683.979155,552.5532569,89.02084498,53.44674313,4757.874235,0,0,1,5.227475189,46.49855559,-28.97353834,0.561793285,1.570796327,10,152.7145081,13.5667963,0.345662862,0.345662862,0.338967413
car,1.8,1.6,8.258064516,575.9265868,13.21290323,16.51797094,218.2503515,0,0,0,4.2,120.2720104,5.798885362,0.386491047,0.059096589,2,156.6808319,9.555844307,0.349647492,0.349647492,0.338416517
car,1.501898575,1.703150179,1271.439861,570.651294,81.04982586,55.39003697,4489.352851,0,0,1,2.867179459,-16.57636059,35.53942413,0.143590235,-2.738703486,11,150.5597229,12.85667419,0.343308896,0.343308896,0.339778721
car,1.8,1.6,637.2656067,556.2841002,52.98779278,30.45995075,1614.005558,0,0,0,4.2,-52.15571359,34.93517639,0.65280871,2.868455399,9,153.1361847,7.894295692,0.343462974,0.343462974,0.341389358
car,1.8,1.654247684,960.0181033,538.321418,225.4055514,102.2366262,23044.70311,1,0,0,4.715753958,20.46210707,-20.13282814,0.410470848,-2.377437873,11,154.548996,10.90041637,0.344533026,0.344533026,0.338304043
car,1.8,1.934093318,195.9650627,561.4934268,31.13828494,33.66231584,1048.186782,1,0,1,4.231533596,67.81701974,-10.68032752,0.557177782,-3.086874223,10,153.8320923,9.535725594,0.346711636,0.346711636,0.33887291
tricycle,0.61597399,1.4,1582.439532,465.852982,25.46684005,46.43550624,1182.56561,2,0,0,1.5644504,-29.62676385,-11.81754414,0.476081561,-0.034863094,6,154.9667969,11.14662266,0.351789713,0.351789713,0.338991493
rider,1920,1080,307.3262921,549.6070364,22.13364857,60.00636844,1328.159871,1,0,0,,,,,,12,154.9340057,8.643791199,0.345226228,0.345226228,0.339931577
truck,1.859765208,2.018288316,0,512,29.22567836,139.5428592,4078.234722,0,1,0,4.443436412,21.19559671,0.581856891,0.762982834,-2.22E-16,3,149.1222534,12.27481079,0.350928873,0.350928873,0.338831991
car,1.8,1.6,12.3615761,580.2837529,13.84496523,16.31121281,225.8281743,0,0,0,4.2,119.0267865,4.979874832,0.388204513,0.071507004,5,157.0298462,9.393445969,0.346682608,0.346682608,0.338717967
bus,1920,1080,82.59216595,561.2619723,19.68326998,29.85954822,587.733549,0,0,0,,,,,,1,158.4129486,8.348270416,0.339290649,0.339290649,0.339765936
car,1.8,1.6,1817.578323,522.4443107,40.04933803,29.5845876,1184.843149,0,0,2,4.2,79.33135573,3.759188705,0.970521091,0.471313313,6,155.793335,9.345776558,0.354090363,0.354090363,0.339424789
car,1.871614483,1.470095549,252.4399494,547.6300578,58.60213112,36.41618497,2134.066046,0,0,0,4.789165038,-47.84070734,12.88386927,0.750087543,-3.120914946,1,149.2002869,13.56380939,0.349013358,0.349013358,0.339030057
bus,2.681468272,3.189818035,1845,413.6052393,75.45150502,179.866171,13571.1733,0,1,1,9.229369902,27.79796969,-0.393444476,1.317487334,2.22E-16,6,148.8767853,13.46738434,0.34607771,0.34607771,0.340900749
truck,2.768959822,3.299084319,1853.377926,455.0606886,28.33769361,44.67674015,1266.035774,0,0,0,12.93604212,-95.28649662,-6.629512075,1.513096545,0.024358841,3,139.145401,11.41043377,0.367761254,0.367761254,0.333019555
bus,2.694883218,3.268618944,1808.460775,402.614841,80.07944389,118.3038869,9473.709475,0,0,0,10.42375388,-35.69620797,-3.58384399,1.421243755,-0.009111365,6,143.4940643,13.38194942,0.355405778,0.355405778,0.339785725
car,1.843022584,1.654348438,25.34213268,556.6666667,16.00555749,20.66666667,330.7815214,0,0,2,4.2,-105.3769393,-1.285942755,0.454377657,0.034436797,2,155.3860931,11.29058647,0.34578076,0.34578076,0.33957395
car,1.8,1.6,866.7876592,561.3348985,104.2123408,44.17277223,4603.347992,0,0,0,4.505833942,38.90195389,-33.63263938,0.354025641,1.579568603,7,152.5288239,13.50697803,0.345701247,0.345701247,0.338939101
car,1.8,1.6,1875.612724,483.263288,25.69789675,24.36341162,626.0884363,0,0,0,4.2,-71.20201327,-3.467458297,0.432853793,0.067577379,1,157.1864319,11.21168709,0.346086234,0.346086234,0.34165886
car,1.8,1.6,812.0856676,547.8306408,158.294625,65.14220403,10311.66076,1,0,0,4.406260104,31.29997793,-23.90276379,0.58374648,0.964842909,13,156.0494385,11.06492901,0.344893128,0.344893128,0.338701725
car,1.8,1.6,636.8855227,274.6262727,1282.114477,805.3737273,1032581.315,0,1,0,4.2,3.189721048,-3.311268331,0.485399598,0.004069437,4,148.3622589,9.573635101,0.353452832,0.353452832,0.33898896
truck,2.249005805,2.5,1335.718957,485.2524127,198.281043,130.5462144,25884.83955,0,0,0,6.4921875,-7.050933702,24.58739895,1.319095901,-3.141592654,12,154.4589081,10.63659477,0.34495151,0.34495151,0.34028846
car,1.910645921,1.685740179,1791.915035,523.1150442,29.3129771,38.86725664,1139.315004,0,0,0,4.2,58.91082243,3.026960783,0.569006706,-0.032905644,3,149.8895569,12.36894894,0.346507281,0.346507281,0.340536445
car,2.038735659,2.3546875,1028.127685,199.5957447,620.0417638,545.787234,338410.8793,0,0,0,5.449517615,9.960686919,3.912518663,0.957664073,-0.029797319,3,149.7541656,9.637670517,0.349579811,0.349579811,0.339321345
pedestrian,0.6,1.6,1433.157031,567.2944262,25.15813805,65.71213115,1653.194867,1,0,0,0.6,-9.95769877,31.64634017,0.062521243,3.079367792,12,150.5258179,13.0627718,0.341513753,0.341513753,0.340132058
truck,2.062526042,2.5,419.464317,449.6033966,153.535683,120.3966034,18485.17473,0,0,0,6,15.20266984,25.47039835,1.342587677,-1.614001311,5,152.0388794,8.736180305,0.355207473,0.355207473,0.340225756
tricycle,1.613054631,1.545217633,77.93357934,573.494705,16.89469202,22.32980333,377.2551502,0,0,0,2.8,93.54191982,-3.069170965,0.472809741,-0.051994022,7,151.5214691,11.4063015,0.349002391,0.349002391,0.337763697
truck,3.413692764,3.709263838,14.05049396,529.8113208,35.8287596,53.29737532,1909.578848,0,0,1,6,-88.49555807,-0.678079744,1.212656509,-0.061608308,2,156.9644012,10.59568977,0.349878907,0.349878907,0.339849323
car,1.978026631,1.6,1809.756001,533.9231367,18.31359928,20.18948144,369.7420728,0,0,0,4.2,93.76863114,3.07012029,0.49329988,-0.070416034,3,153.9498901,8.368907928,0.34869808,0.34869808,0.341324478
car,1.815274211,1.6,210.8748081,570.1771073,29.97442033,25.91139234,776.6789652,2,0,0,4.2,73.96452412,-12.30398932,0.523262819,-0.035598361,2,154.62323,9.679592133,0.347617537,0.347617537,0.33801052
truck,2.80823229,3.369887829,1729.027237,480.4669261,47.62645914,56.49805447,2690.802283,0,0,0,12.99621981,85.58705052,8.598192089,2.45634147,3.119312219,9,153.9053497,10.35877609,0.34846127,0.34846127,0.339864135
car,1920,1080,1803.64748,526.6865039,16.2190517,21.94140198,355.8687331,0,0,1,,,,,,4,155.4963684,8.513789177,0.346899718,0.346899718,0.340885401
car,1.8,1.6,247.9704476,549.6032832,59.02955238,37.42818057,2209.368746,2,0,0,4.2,-41.86037505,11.65377916,0.56138185,-3.109411161,2,153.0402069,12.52529526,0.347746164,0.347746164,0.338706881
car,2.234868993,2.313447945,178.9715054,546.147076,32.1532421,34.73608035,1116.877601,1,0,0,4.937063041,-80.23565071,13.60190574,0.909455614,-3.106691012,3,150.059082,12.27228451,0.353915662,0.353915662,0.334813565
truck,1920,1080,90.44657999,545.6080402,25.27651469,31.83919598,804.783905,0,0,2,,,,,,3,136.4358215,11.57567978,0.363173813,0.363173813,0.330955863
car,1.8,1.622199925,1074.658674,453.4764747,140.535513,53.95294937,7582.305417,1,0,0,4.521218582,-29.03430592,-26.65768095,0.799401412,-0.685765212,8,148.3674164,10.24466324,0.35253638,0.35253638,0.339725465
